frame_number,received_time,sent_time,delay_seconds,number_markers
502,1581019749670634984,1581019749491362916,0.179272068,2
503,1581019749739623069,1581019749559086900,0.180536169,2
504,1581019749837955951,1581019749660711828,0.177244123,2
505,1581019749908292055,1581019749728496199,0.179795856,2
506,1581019750005994081,1581019749830197718,0.175796363,2
507,1581019750075345039,1581019749898016793,0.177328246,2
508,1581019750173552036,1581019749999755181,0.173796855,2
509,1581019750243844985,1581019750067570681,0.176274304,2
510,1581019750340893983,1581019750169187869,0.171706114,2
511,1581019750410481929,1581019750237022721,0.173459208,2
512,1581019750508672952,1581019750338553225,0.170119727,2
513,1581019750577625036,1581019750406265394,0.171359642,2
514,1581019750675615072,1581019750507903192,0.16771188,2
515,1581019750744997024,1581019750575631528,0.169365496,2
516,1581019750843303918,1581019750677153569,0.166150349,2
517,1581019750912700891,1581019750744876497,0.167824394,2
518,1581019751011066913,1581019750846581590,0.164485323,2
519,1581019751077742099,1581019750914244890,0.163497209,2
520,1581019751178121089,1581019751016254643,0.161866446,2
521,1581019751246195077,1581019751083967498,0.162227579,2
522,1581019751345719099,1581019751185716368,0.160002731,2
523,1581019751413362026,1581019751253459166,0.15990286,2
524,1581019751513803005,1581019751354771212,0.159031793,2
525,1581019751584872961,1581019751422154462,0.162718499,2
526,1581019751681788921,1581019751489880075,0.191908846,2
527,1581019751749735116,1581019751557592429,0.192142687,2
528,1581019751849025964,1581019751659123470,0.189902494,2
529,1581019751916709899,1581019751726930711,0.189779188,2
530,1581019752017244100,1581019751828473919,0.188770181,2
531,1581019752084381103,1581019751896127960,0.188253143,2
532,1581019752184545040,1581019751997699389,0.186845651,2
533,1581019752252191066,1581019752065393984,0.186797082,2
534,1581019752351911067,1581019752167006302,0.184904765,2
535,1581019752419611930,1581019752234741748,0.184870182,2
536,1581019752519222021,1581019752336358973,0.182863048,2
537,1581019752586940050,1581019752404130733,0.182809317,2
538,1581019752686924934,1581019752505695626,0.181229308,2
539,1581019752754292011,1581019752573438424,0.180853587,2
540,1581019752854111909,1581019752675012557,0.179099352,2
541,1581019752921977043,1581019752742772021,0.179205022,2
542,1581019753021771907,1581019752844407597,0.17736431,2
543,1581019753089397907,1581019752912222727,0.17717518,2
544,1581019753189918994,1581019753013995004,0.17592399,2
545,1581019753257925987,1581019753081865058,0.176060929,2
546,1581019753357000112,1581019753183860442,0.17313967,2
547,1581019753425349950,1581019753251910215,0.173439735,2
548,1581019753524967908,1581019753353436645,0.171531263,2
549,1581019753592700958,1581019753421153092,0.171547866,2
550,1581019753692631006,1581019753522790742,0.169840264,2
551,1581019753760118007,1581019753590525614,0.169592393,2
552,1581019753859617948,1581019753693185557,0.166432391,2
553,1581019753927540063,1581019753760812247,0.166727816,2
554,1581019754027143955,1581019753862490433,0.164653522,2
555,1581019754095259904,1581019753930197806,0.165062098,2
556,1581019754194864034,1581019754032378685,0.162485349,2
557,1581019754262403011,1581019754100113631,0.16228938,2
558,1581019754361965894,1581019754202048720,0.159917174,2
559,1581019754430444955,1581019754269857627,0.160587328,2
560,1581019754529350996,1581019754337775829,0.191575167,2
561,1581019754597094058,1581019754405526034,0.191568024,2
562,1581019754696912050,1581019754507132370,0.18977968,2
563,1581019754764343976,1581019754574761726,0.18958225,2
564,1581019754864042043,1581019754676255120,0.187786923,2
565,1581019754932188034,1581019754743986178,0.188201856,2
566,1581019755032258033,1581019754845614273,0.18664376,2
567,1581019755099956035,1581019754913361997,0.186594038,2
568,1581019755199280023,1581019755015074182,0.184205841,2
569,1581019755267386913,1581019755082799888,0.184587025,2
570,1581019755366743087,1581019755184498778,0.182244309,2
571,1581019755435132026,1581019755252229909,0.182902117,2
572,1581019755534953117,1581019755353785413,0.181167704,2
573,1581019755602200984,1581019755421591191,0.180609793,2
574,1581019755702219009,1581019755523236989,0.17898202,2
575,1581019755769398927,1581019755590949269,0.178449658,2
576,1581019755869429111,1581019755692606549,0.176822562,2
577,1581019755937727928,1581019755760412438,0.17731549,2
578,1581019756037338972,1581019755862337249,0.175001723,2
579,1581019756105360031,1581019755930096806,0.175263225,2
580,1581019756204823017,1581019756031981913,0.172841104,2
581,1581019756272707939,1581019756099928929,0.17277901,2
582,1581019756372286081,1581019756201762335,0.170523746,2
583,1581019756440588951,1581019756269730702,0.170858249,2
584,1581019756540014982,1581019756371262188,0.168752794,2
585,1581019756607434988,1581019756438934839,0.168500149,2
586,1581019756707509994,1581019756540688339,0.166821655,2
587,1581019756774595975,1581019756608320917,0.166275058,2
588,1581019756874697923,1581019756710039213,0.16465871,2
589,1581019756942893028,1581019756777776345,0.165116683,2
590,1581019757042414903,1581019756880070111,0.162344792,2
591,1581019757110168933,1581019756947790242,0.162378691,2
592,1581019757209963083,1581019757049570519,0.160392564,2
593,1581019757276895999,1581019757117279318,0.159616681,2
594,1581019757376828908,1581019757185073689,0.191755219,2
595,1581019757445067882,1581019757252892356,0.192175526,2
596,1581019757544473886,1581019757354406694,0.190067192,2
597,1581019757612634897,1581019757422082993,0.190551904,2
598,1581019757712522029,1581019757523793568,0.188728461,2
599,1581019757779649972,1581019757591459164,0.188190808,2
600,1581019757879791021,1581019757693129795,0.186661226,2
601,1581019757947804927,1581019757760802576,0.187002351,2
602,1581019758047451972,1581019757862368524,0.185083448,2
603,1581019758114852905,1581019757930043916,0.184808989,2
604,1581019758215226888,1581019758031860340,0.183366548,2
605,1581019758282412052,1581019758099579972,0.18283208,2
606,1581019758382375001,1581019758201097421,0.18127758,2
607,1581019758450098037,1581019758268896088,0.181201949,2
608,1581019758549938917,1581019758370565071,0.179373846,2
609,1581019758617743015,1581019758438631084,0.179111931,2
610,1581019758718197107,1581019758540240920,0.177956187,2
611,1581019758785283088,1581019758608106827,0.177176261,2
612,1581019758885433912,1581019758710197393,0.175236519,2
613,1581019758953258037,1581019758778038485,0.175219552,2
614,1581019759052637100,1581019758879852780,0.17278432,2
615,1581019759121226072,1581019758947775370,0.173450702,2
616,1581019759220845937,1581019759049440038,0.171405899,2
617,1581019759288213014,1581019759117121597,0.171091417,2
618,1581019759388128995,1581019759218782561,0.169346434,2
619,1581019759455825090,1581019759286549877,0.169275213,2
620,1581019759555210113,1581019759388804237,0.166405876,2
621,1581019759623039960,1581019759456440870,0.16659909,2
622,1581019759723591089,1581019759558121186,0.165469903,2
623,1581019759791323900,1581019759625806745,0.165517155,2
624,1581019759890261888,1581019759727978495,0.162283393,2
625,1581019759957849025,1581019759795669146,0.162179879,2
626,1581019760057665109,1581019759897488551,0.160176558,2
627,1581019760125466108,1581019759965203183,0.160262925,2
628,1581019760230233907,1581019760033105793,0.197128114,2
629,1581019760292088985,1581019760101260249,0.190828736,2
630,1581019760396009922,1581019760202850826,0.193159096,2
631,1581019760460028886,1581019760270484404,0.189544482,2
632,1581019760564523935,1581019760372083425,0.19244051,2
633,1581019760627309083,1581019760439823279,0.187485804,2
634,1581019760729792118,1581019760541415615,0.188376503,2
635,1581019760795082092,1581019760609105877,0.185976215,2
636,1581019760897839069,1581019760710628530,0.187210539,2
637,1581019760962235927,1581019760778310385,0.183925542,2
638,1581019761065623044,1581019760880054644,0.1855684,2
639,1581019761130238056,1581019760947777257,0.182460799,2
640,1581019761232140064,1581019761049294836,0.182845228,2
641,1581019761302171945,1581019761116994542,0.185177403,2
642,1581019761399600028,1581019761218470825,0.181129203,2
643,1581019761469588041,1581019761286190179,0.183397862,2
644,1581019761566921949,1581019761387773034,0.179148915,2
645,1581019761637610912,1581019761455577868,0.182033044,2
646,1581019761733758926,1581019761557145001,0.176613925,2
647,1581019761808227062,1581019761624889596,0.183337466,2
648,1581019761904680967,1581019761726519172,0.178161795,2
649,1581019761969872951,1581019761794301636,0.175571315,2
650,1581019762068393945,1581019761896143967,0.172249978,2
651,1581019762138418912,1581019761964048169,0.174370743,2
652,1581019762237073898,1581019762065741059,0.171332839,2
653,1581019762304980993,1581019762133641724,0.171339269,2
654,1581019762404534101,1581019762235254134,0.169279967,2
655,1581019762472017049,1581019762302983117,0.169033932,2
656,1581019762575225114,1581019762404640285,0.170584829,2
657,1581019762639462947,1581019762472315863,0.167147084,2
658,1581019762741992950,1581019762573983957,0.168008993,2
659,1581019762806051015,1581019762641601591,0.164449424,2
660,1581019762909467935,1581019762743425015,0.16604292,2
661,1581019762973603963,1581019762811129610,0.162474353,2
662,1581019763079310894,1581019762912818092,0.166492802,2
663,1581019763144614934,1581019762980509854,0.16410508,2
664,1581019763242568016,1581019763082446350,0.160121666,2
665,1581019763309984922,1581019763149817656,0.160167266,2
666,1581019763410248994,1581019763217517270,0.192731724,2
667,1581019763476363897,1581019763285178366,0.191185531,2
668,1581019763578358888,1581019763386747499,0.191611389,2
669,1581019763644181013,1581019763454410150,0.189770863,2
670,1581019763745706081,1581019763556017820,0.189688261,2
671,1581019763811414003,1581019763623673638,0.187740365,2
672,1581019763912898063,1581019763725188865,0.187709198,2
673,1581019763979545116,1581019763792904923,0.186640193,2
674,1581019764088447093,1581019763894559906,0.193887187,2
675,1581019764167072057,1581019763962217336,0.204854721,2
676,1581019764286231040,1581019764097885817,0.188345223,2
677,1581019764347790002,1581019764165552116,0.182237886,2
678,1581019764449214935,1581019764267138453,0.182076482,2
679,1581019764515208959,1581019764334919287,0.180289672,2
680,1581019764615963935,1581019764436515734,0.179448201,2
681,1581019764683491945,1581019764504273921,0.179218024,2
682,1581019764782876968,1581019764605994625,0.176882343,2
683,1581019764851226091,1581019764673791459,0.177434632,2
684,1581019764950754880,1581019764775690492,0.175064388,2
685,1581019765019824028,1581019764843549399,0.176274629,2
686,1581019765118566989,1581019764945309917,0.173257072,2
687,1581019765187412977,1581019765013411300,0.174001677,2
688,1581019765285914897,1581019765115427405,0.170487492,2
689,1581019765354643106,1581019765183328755,0.171314351,2
690,1581019765453073978,1581019765285627299,0.167446679,2
691,1581019765522880077,1581019765353497076,0.169383001,2
692,1581019765620865106,1581019765455077005,0.165788101,2
693,1581019765688536882,1581019765522760452,0.16577643,2
694,1581019765788005113,1581019765624438009,0.163567104,2
695,1581019765856220006,1581019765692132882,0.164087124,2
696,1581019765955852985,1581019765794126414,0.161726571,2
697,1581019766025396108,1581019765861887748,0.16350836,2
698,1581019766123178005,1581019765963695858,0.159482147,2
699,1581019766191344022,1581019765997593432,0.19375059,2
700,1581019766289890050,1581019766099465652,0.190424398,2
701,1581019766357809066,1581019766167113303,0.190695763,2
702,1581019766458211898,1581019766268636178,0.18957572,2
703,1581019766526031970,1581019766336336662,0.189695308,2
704,1581019766626359939,1581019766437847926,0.188512013,2
705,1581019766693012952,1581019766505584465,0.187428487,2
706,1581019766793267965,1581019766607168820,0.186099145,2
707,1581019766860661029,1581019766674849175,0.185811854,2
708,1581019766960916996,1581019766776491696,0.1844253,2
709,1581019767028769969,1581019766844217364,0.184552605,2
710,1581019767128652095,1581019766945878496,0.182773599,2
711,1581019767195883035,1581019767013631312,0.182251723,2
712,1581019767295989036,1581019767115801303,0.180187733,2
713,1581019767363136053,1581019767183560619,0.179575434,2
714,1581019767463316917,1581019767285235176,0.178081741,2
715,1581019767530898094,1581019767352993362,0.177904732,2
716,1581019767631501913,1581019767454750140,0.176751773,2
717,1581019767698133945,1581019767522792042,0.175341903,2
718,1581019767800704002,1581019767624695094,0.176008908,2
719,1581019767865005970,1581019767692523946,0.172482024,2
720,1581019767967840909,1581019767794365370,0.173475539,2
721,1581019768041065931,1581019767862113983,0.178951948,2
722,1581019768138264894,1581019767963830909,0.174433985,2
723,1581019768206995010,1581019768031559948,0.175435062,2
724,1581019768302467107,1581019768133214635,0.169252472,2
725,1581019768367635011,1581019768201063468,0.166571543,2
726,1581019768469712018,1581019768302737469,0.166974549,2
727,1581019768535617113,1581019768370375269,0.165241844,2
728,1581019768637901067,1581019768472127343,0.165773724,2
729,1581019768703027009,1581019768539849512,0.163177497,2
730,1581019768805094003,1581019768641795415,0.163298588,2
731,1581019768870408058,1581019768709478140,0.160929918,2
732,1581019768972346067,1581019768811194418,0.161151649,2
733,1581019769038388013,1581019768878926568,0.159461445,2
734,1581019769140113115,1581019768947036136,0.193076979,2
735,1581019769204849958,1581019769014717269,0.190132689,2
736,1581019769307022094,1581019769116296791,0.190725303,2
737,1581019769372746944,1581019769183975405,0.188771539,2
738,1581019769474097013,1581019769285514039,0.188582974,2
739,1581019769540638923,1581019769353177227,0.187461696,2
740,1581019769647979974,1581019769454685195,0.193294779,2
741,1581019769707640886,1581019769522349958,0.185290928,2
742,1581019769814802885,1581019769624111828,0.190691057,2
743,1581019769875222921,1581019769691882384,0.183340537,2
744,1581019769981251955,1581019769793486646,0.187765309,2
745,1581019770043152093,1581019769861209056,0.181943037,2
746,1581019770151261091,1581019769962847576,0.188413515,2
747,1581019770209949016,1581019770030769167,0.179179849,2
748,1581019770314656972,1581019770132275542,0.18238143,2
749,1581019770377830982,1581019770200115486,0.177715496,2
750,1581019770480746030,1581019770301748266,0.178997764,2
751,1581019770546202898,1581019770369565359,0.176637539,2
752,1581019770648644924,1581019770471231490,0.177413434,2
753,1581019770713480949,1581019770539132192,0.174348757,2
754,1581019770816250085,1581019770640867359,0.175382726,2
755,1581019770880974054,1581019770708700673,0.172273381,2
756,1581019770983510017,1581019770810385434,0.173124583,2
757,1581019771049237966,1581019770878112454,0.171125512,2
758,1581019771151627063,1581019770979860936,0.171766127,2
759,1581019771216056108,1581019771047572549,0.168483559,2
760,1581019771320316076,1581019771149211440,0.171104636,2
761,1581019771383457899,1581019771217658890,0.165799009,2
762,1581019771486865997,1581019771319354483,0.167511514,2
763,1581019771550399065,1581019771387055893,0.163343172,2
764,1581019771656274080,1581019771488946316,0.167327764,2
765,1581019771718172073,1581019771556676336,0.161495737,2
766,1581019771822660923,1581019771658577407,0.164083516,2
767,1581019771885520935,1581019771726310631,0.159210304,2
768,1581019771987960100,1581019771828187110,0.15977299,2
769,1581019772052772045,1581019771862002297,0.190769748,2
770,1581019772157143115,1581019771963898812,0.193244303,2
771,1581019772220254898,1581019772031609629,0.188645269,2
772,1581019772323827028,1581019772133275668,0.19055136,2
773,1581019772387959003,1581019772200921542,0.187037461,2
774,1581019772490552902,1581019772302466453,0.188086449,2
775,1581019772555951118,1581019772370181400,0.185769718,2
776,1581019772659162044,1581019772471971380,0.187190664,2
777,1581019772723095893,1581019772539737159,0.183358734,2
778,1581019772825984001,1581019772641371050,0.184612951,2
779,1581019772890619993,1581019772709133070,0.181486923,2
780,1581019772992983102,1581019772810889385,0.182093717,2
781,1581019773058407068,1581019772878649571,0.179757497,2
782,1581019773161170959,1581019772980382942,0.180788017,2
783,1581019773226023912,1581019773048204553,0.177819359,2
784,1581019773328975915,1581019773150048606,0.178927309,2
785,1581019773393735885,1581019773217859088,0.175876797,2
786,1581019773496326923,1581019773319666031,0.176660892,2
787,1581019773561568021,1581019773387917281,0.17365074,2
788,1581019773665220022,1581019773489844092,0.17537593,2
789,1581019773729068040,1581019773557727109,0.171340931,2
790,1581019773832321882,1581019773659494256,0.172827626,2
791,1581019773896214962,1581019773727300627,0.168914335,2
792,1581019774000427007,1581019773828950055,0.171476952,2
793,1581019774064218044,1581019773897148565,0.167069479,2
794,1581019774167936086,1581019773999031673,0.168904413,2
795,1581019774231754064,1581019774066713565,0.165040499,2
796,1581019774334307909,1581019774169711557,0.164596352,2
797,1581019774399032115,1581019774237435985,0.16159613,2
798,1581019774502434968,1581019774339317575,0.163117393,2
799,1581019774566359996,1581019774407126464,0.159233532,2
800,1581019774670027017,1581019774508967665,0.161059352,2
801,1581019774733398914,1581019774543293768,0.190105146,2
802,1581019774836981058,1581019774645052008,0.19192905,2
803,1581019774901076078,1581019774712750066,0.188326012,2
804,1581019775005016088,1581019774814372957,0.190643131,2
805,1581019775068869113,1581019774882037646,0.186831467,2
806,1581019775172805070,1581019774983667463,0.189137607,2
807,1581019775236646890,1581019775051446186,0.185200704,2
808,1581019775339829921,1581019775153020208,0.186809713,2
809,1581019775404026985,1581019775220789450,0.183237535,2
810,1581019775507128000,1581019775322524932,0.184603068,2
811,1581019775571388959,1581019775390263582,0.181125377,2
812,1581019775679699897,1581019775491863622,0.187836275,2
813,1581019775742769956,1581019775559599716,0.18317024,2
814,1581019775840907096,1581019775661137887,0.179769209,2
815,1581019775910408973,1581019775728863167,0.181545806,2
816,1581019776008356094,1581019775830513224,0.17784287,2
817,1581019776081815004,1581019775898259670,0.183555334,2
818,1581019776176448106,1581019775999903506,0.1765446,2
819,1581019776250710010,1581019776067649063,0.183060947,2
820,1581019776347047090,1581019776169508227,0.177538863,2
821,1581019776410346031,1581019776237282228,0.173063803,2
822,1581019776511535882,1581019776338949692,0.17258619,2
823,1581019776578381061,1581019776406708675,0.171672386,2
824,1581019776679521083,1581019776508294641,0.171226442,2
825,1581019776745810031,1581019776576054698,0.169755333,2
826,1581019776846579074,1581019776677719774,0.1688593,2
827,1581019776918500900,1581019776745654068,0.172846832,2
828,1581019777014163017,1581019776847351476,0.166811541,2
829,1581019777086095094,1581019776915082589,0.171012505,2
830,1581019777181884050,1581019777016698314,0.165185736,2
831,1581019777251777887,1581019777084398224,0.167379663,2
832,1581019777349148035,1581019777186260370,0.162887665,2
833,1581019777418628931,1581019777254171960,0.164456971,2
834,1581019777516884088,1581019777356146900,0.160737188,2
835,1581019777585411071,1581019777423874365,0.161536706,2
836,1581019777684191942,1581019777491939026,0.192252916,2
837,1581019777753664970,1581019777559629807,0.194035163,2
838,1581019777851141929,1581019777661190403,0.189951526,2
839,1581019777920944929,1581019777728841055,0.192103874,2
840,1581019778019762992,1581019777830431206,0.189331786,2
841,1581019778087347030,1581019777898104080,0.18924295,2
842,1581019778186598062,1581019777999685342,0.18691272,2
843,1581019778255146980,1581019778067416678,0.187730302,2
844,1581019778353534936,1581019778168996700,0.184538236,2
845,1581019778422049045,1581019778236701165,0.18534788,2
846,1581019778522130012,1581019778338251262,0.18387875,2
847,1581019778589488983,1581019778406057595,0.183431388,2
848,1581019778689014911,1581019778507764689,0.181250222,2
849,1581019778757652044,1581019778575492043,0.182160001,2
850,1581019778856412887,1581019778677122489,0.179290398,2
851,1581019778925158023,1581019778744927305,0.180230718,2
852,1581019779024406909,1581019778846702341,0.177704568,2
853,1581019779093090057,1581019778914475064,0.178614993,2
854,1581019779192106008,1581019779016189324,0.175916684,2
855,1581019779258886098,1581019779084033286,0.174852812,2
856,1581019779359323978,1581019779185967504,0.173356474,2
857,1581019779425692081,1581019779253923928,0.171768153,2
858,1581019779527554035,1581019779355603355,0.17195068,2
859,1581019779593682050,1581019779423387948,0.170294102,2
860,1581019779694467067,1581019779525021043,0.169446024,2
861,1581019779761130094,1581019779592767822,0.168362272,2
862,1581019779861906051,1581019779695614836,0.166291215,2
863,1581019779928596973,1581019779763282561,0.165314412,2
864,1581019780030302047,1581019779865302240,0.164999807,2
865,1581019780095940113,1581019779932971855,0.162968258,2
866,1581019780197053909,1581019780034835852,0.162218057,2
867,1581019780263097047,1581019780102557854,0.160539193,2
868,1581019780364061117,1581019780204330224,0.159730893,2
869,1581019780430715084,1581019780272066041,0.158649043,2
870,1581019780532133102,1581019780340114425,0.192018677,2
871,1581019780598040103,1581019780407790891,0.190249212,2
872,1581019780699139118,1581019780509302655,0.189836463,2
873,1581019780765522956,1581019780576976380,0.188546576,2
874,1581019780866581916,1581019780678555106,0.18802681,2
875,1581019780933192014,1581019780746328329,0.186863685,2
876,1581019781034908056,1581019780847953276,0.18695478,2
877,1581019781100929021,1581019780915628261,0.18530076,2
878,1581019781201692104,1581019781017269133,0.184422971,2
879,1581019781268415927,1581019781084971006,0.183444921,2
880,1581019781369560003,1581019781186571380,0.182988623,2
881,1581019781436049938,1581019781254313807,0.181736131,2
882,1581019781537664890,1581019781355939495,0.181725395,2
883,1581019781603873968,1581019781423831771,0.180042197,2
884,1581019781704509973,1581019781525447422,0.179062551,2
885,1581019781771244049,1581019781593229663,0.178014386,2
886,1581019781872173070,1581019781695022570,0.1771505,2
887,1581019781938693046,1581019781762796997,0.175896049,2
888,1581019782041044950,1581019781864504738,0.176540212,2
889,1581019782106472969,1581019781932557567,0.173915402,2
890,1581019782207614898,1581019782034365287,0.173249611,2
891,1581019782273938894,1581019782102158714,0.17178018,2
892,1581019782375391960,1581019782203984286,0.171407674,2
893,1581019782441247940,1581019782271755213,0.169492727,2
894,1581019782542845964,1581019782373324754,0.16952121,2
895,1581019782609074115,1581019782442209713,0.166864402,2
896,1581019782710004091,1581019782544198041,0.16580605,2
897,1581019782776257038,1581019782611986338,0.1642707,2
898,1581019782877322912,1581019782714498747,0.162824165,2
899,1581019782943840026,1581019782782214009,0.161626017,2
900,1581019783045577049,1581019782884014841,0.161562208,2
901,1581019783111506938,1581019782951785620,0.159721318,2
902,1581019783212141990,1581019783053526175,0.158615815,2
903,1581019783278335094,1581019783087514470,0.190820624,2
904,1581019783379760026,1581019783189162231,0.190597795,2
905,1581019783445946931,1581019783256789865,0.189157066,2
906,1581019783547349929,1581019783358263130,0.189086799,2
907,1581019783613771915,1581019783425905726,0.187866189,2
908,1581019783714458942,1581019783527436879,0.187022063,2
909,1581019783781471014,1581019783595106975,0.186364039,2
910,1581019783882257938,1581019783696802031,0.185455907,2
911,1581019783948793888,1581019783764561829,0.184232059,2
912,1581019784050250053,1581019783866210331,0.184039722,2
913,1581019784116803884,1581019783933914296,0.182889588,2
914,1581019784217325925,1581019784035545224,0.181780701,2
915,1581019784284339904,1581019784103278800,0.181061104,2
916,1581019784385274887,1581019784204784916,0.180489971,2
917,1581019784451545953,1581019784272627398,0.178918555,2
918,1581019784552812099,1581019784374267214,0.178544885,2
919,1581019784619151115,1581019784442011438,0.177139677,2
920,1581019784721126079,1581019784543745661,0.177380418,2
921,1581019784787240982,1581019784611556179,0.175684803,2
922,1581019784888102054,1581019784713437713,0.174664341,2
923,1581019784954777956,1581019784781485375,0.173292581,2
924,1581019785056356906,1581019784883182395,0.173174511,2
925,1581019785122360944,1581019784950915323,0.171445621,2
926,1581019785223412036,1581019785052505344,0.170906692,2
927,1581019785289798021,1581019785120213051,0.16958497,2
928,1581019785390989065,1581019785222068770,0.168920295,2
929,1581019785457952022,1581019785290826213,0.167125809,2
930,1581019785558842897,1581019785392443271,0.166399626,2
931,1581019785624687910,1581019785460107867,0.164580043,2
932,1581019785725584983,1581019785562087159,0.163497824,2
933,1581019785792354106,1581019785630139617,0.162214489,2
934,1581019785893376111,1581019785732072668,0.161303443,2
935,1581019785959471940,1581019785799791282,0.159680658,2
936,1581019786061291933,1581019785901662668,0.159629265,2
937,1581019786126900911,1581019785935459837,0.191441074,2
938,1581019786227941989,1581019786037423387,0.190518602,2
939,1581019786294478893,1581019786105075169,0.189403724,2
940,1581019786395456075,1581019786206638969,0.188817106,2
941,1581019786461920022,1581019786274259010,0.187661012,2
942,1581019786563465118,1581019786375829847,0.187635271,2
943,1581019786629319906,1581019786443498832,0.185821074,2
944,1581019786730207920,1581019786545171241,0.185036679,2
945,1581019786797005891,1581019786612850299,0.184155592,2
946,1581019786898111104,1581019786714548023,0.183563081,2
947,1581019786964479923,1581019786782242618,0.182237305,2
948,1581019787065952062,1581019786883899083,0.182052979,2
949,1581019787132222890,1581019786951668158,0.180554732,2
950,1581019787233180999,1581019787053280624,0.179900375,2
951,1581019787299563884,1581019787121037236,0.178526648,2
952,1581019787400882959,1581019787222909715,0.177973244,2
953,1581019787467377901,1581019787290682716,0.176695185,2
954,1581019787569123029,1581019787392262330,0.176860699,2
955,1581019787635004997,1581019787460104423,0.174900574,2
956,1581019787736396074,1581019787562311098,0.174084976,2
957,1581019787802670955,1581019787630132672,0.172538283,2
958,1581019787903846025,1581019787731861820,0.171984205,2
959,1581019787970537900,1581019787799651377,0.170886523,2
960,1581019788071983098,1581019787901362599,0.170620499,2
961,1581019788137783050,1581019787969251283,0.168531767,2
962,1581019788239264965,1581019788070864564,0.168400401,2
963,1581019788304924964,1581019788138920799,0.166004165,2
964,1581019788407871961,1581019788240642522,0.167229439,2
965,1581019788472738027,1581019788308503336,0.164234691,2
966,1581019788575522899,1581019788410323797,0.165199102,2
967,1581019788639983892,1581019788478008411,0.161975481,2
968,1581019788743040084,1581019788580188569,0.162851515,2
969,1581019788807408094,1581019788647948959,0.159459135,2
970,1581019788910083055,1581019788749737680,0.160345375,2
971,1581019788974514961,1581019788783562515,0.190952446,2
972,1581019789077337980,1581019788885367884,0.191970096,2
973,1581019789141902923,1581019788953023777,0.188879146,2
974,1581019789244986057,1581019789054575244,0.190410813,2
975,1581019789309954881,1581019789122231321,0.18772356,2
976,1581019789412446022,1581019789224008617,0.188437405,2
977,1581019789477299928,1581019789291679972,0.185619956,2
978,1581019789580324888,1581019789393212958,0.18711193,2
979,1581019789644350051,1581019789460895257,0.183454794,2
980,1581019789747951030,1581019789562495297,0.185455733,2
981,1581019789812633037,1581019789630160282,0.182472755,2
982,1581019789914733886,1581019789732020335,0.182713551,2
983,1581019789979984045,1581019789799829965,0.18015408,2
984,1581019790082835912,1581019789901897088,0.180938824,2
985,1581019790147470951,1581019789969750309,0.177720642,2
986,1581019790249593019,1581019790071294684,0.178298335,2
987,1581019790315196990,1581019790139107036,0.176089954,2
988,1581019790417757987,1581019790240748408,0.177009579,2
989,1581019790482882976,1581019790308766386,0.17411659,2
990,1581019790585305929,1581019790410733418,0.174572511,2
991,1581019790649915933,1581019790478604509,0.171311424,2
992,1581019790752808094,1581019790580327288,0.172480806,2
993,1581019790817967891,1581019790648114492,0.169853399,2
994,1581019790919750928,1581019790749806975,0.169943953,2
995,1581019790985080003,1581019790818846189,0.166233814,2
996,1581019791087692975,1581019790920960848,0.166732127,2
997,1581019791153192043,1581019790988695794,0.164496249,2
998,1581019791255064010,1581019791090595032,0.164468978,2
999,1581019791320372104,1581019791158336941,0.162035163,2
1000,1581019791422482967,1581019791260199883,0.162283084,2
1001,1581019791487672090,1581019791328033920,0.15963817,2
1002,1581019791589860916,1581019791429846807,0.160014109,2
